Date,Time,bioTime,dayOrNight,Relative Humidity,Temperature
02-10-13,20:06:35,01:55:04,night,99.9,28.1
02-10-13,20:07:35,01:56:04,night,99.9,28.1
02-10-13,20:08:36,01:57:05,night,99.9,28
02-10-13,20:09:36,01:58:05,night,99.9,28
02-10-13,20:10:37,01:59:06,night,99.9,28
02-10-13,20:11:37,02:00:06,night,99.9,28
02-10-13,20:12:38,02:01:06,night,99.9,28
02-10-13,20:13:38,02:02:06,night,99.9,28.1
02-10-13,20:14:39,02:03:07,night,99.9,28.1
02-10-13,20:15:40,02:04:08,night,99.9,28.2
02-10-13,20:16:40,02:05:08,night,99.9,28.2
02-10-13,20:17:41,02:06:09,night,99.9,28.3
02-10-13,20:18:41,02:07:09,night,99.9,28.4
02-10-13,20:19:42,02:08:10,night,99.9,28.4
02-10-13,20:20:42,02:09:10,night,99.9,28.5
02-10-13,20:21:43,02:10:11,night,99.9,28.5
02-10-13,20:22:43,02:11:11,night,99.9,28.6
02-10-13,20:23:44,02:12:11,night,99.9,28.6
02-10-13,20:24:44,02:13:11,night,99.9,28.6
02-10-13,20:25:45,02:14:12,night,99.9,28.6
02-10-13,20:26:46,02:15:13,night,99.9,28.5
02-10-13,20:27:46,02:16:13,night,99.9,28.6
02-10-13,20:28:47,02:17:14,night,99.9,28.6
02-10-13,20:29:47,02:18:14,night,99.9,28.4
02-10-13,20:30:48,02:19:15,night,99.9,28.3
02-10-13,20:31:48,02:20:15,night,99.9,28.3
02-10-13,20:32:49,02:21:16,night,99.9,28.4
02-10-13,20:33:49,02:22:16,night,99.9,28.5
02-10-13,20:34:50,02:23:16,night,99.9,28.5
02-10-13,20:35:50,02:24:16,night,99.9,28.4
02-10-13,20:36:51,02:25:17,night,99.9,28.4
02-10-13,20:37:52,02:26:18,night,99.9,28.5
02-10-13,20:38:52,02:27:18,night,99.9,28.5
02-10-13,20:39:53,02:28:19,night,99.9,28.4
02-10-13,20:40:53,02:29:19,night,99.9,28.4
02-10-13,20:41:54,02:30:20,night,99.9,28.4
02-10-13,20:42:54,02:31:20,night,99.9,28.4
02-10-13,20:43:55,02:32:21,night,99.9,28.4
02-10-13,20:44:55,02:33:21,night,99.9,28.4
02-10-13,20:45:56,02:34:21,night,99.9,28.4
02-10-13,20:46:56,02:35:21,night,99.9,28.4
02-10-13,20:47:57,02:36:22,night,99.9,28.3
02-10-13,20:48:58,02:37:23,night,99.9,28.3
02-10-13,20:49:58,02:38:23,night,99.9,28.4
02-10-13,20:50:59,02:39:24,night,99.9,28.3
02-10-13,20:51:59,02:40:24,night,99.9,28.3
02-10-13,20:53:00,02:41:25,night,99.9,28.2
02-10-13,20:54:00,02:42:25,night,99.9,28.2
02-10-13,20:55:01,02:43:26,night,99.9,28.1
02-10-13,20:56:01,02:44:26,night,99.9,28.1
02-10-13,20:57:02,02:45:27,night,99.9,28.1
02-10-13,20:58:02,02:46:26,night,99.9,28.2
02-10-13,20:59:03,02:47:27,night,99.9,28.2
02-10-13,21:00:04,02:48:28,night,99.9,28.2
02-10-13,21:01:04,02:49:28,night,99.9,28.1
02-10-13,21:02:05,02:50:29,night,99.9,28.1
02-10-13,21:03:05,02:51:29,night,99.9,28.1
02-10-13,21:04:06,02:52:30,night,99.9,28.1
02-10-13,21:15:12,03:03:35,night,99.9,28.1
02-10-13,21:16:12,03:04:35,night,99.9,28.1
02-10-13,21:17:13,03:05:36,night,99.9,28.1
02-10-13,21:18:13,03:06:36,night,99.9,28.1
02-10-13,21:19:14,03:07:37,night,99.9,28
02-10-13,21:20:14,03:08:36,night,99.9,27.9
02-10-13,21:21:15,03:09:37,night,99.9,27.9
02-10-13,21:22:15,03:10:37,night,99.9,27.8
02-10-13,21:23:16,03:11:38,night,99.9,27.8
02-10-13,21:24:17,03:12:39,night,99.9,27.9
02-10-13,21:25:17,03:13:39,night,99.9,27.9
02-10-13,21:26:18,03:14:40,night,99.9,27.9
02-10-13,21:27:18,03:15:40,night,99.9,28
02-10-13,21:28:19,03:16:41,night,99.9,27.9
02-10-13,21:29:19,03:17:41,night,99.9,28
02-10-13,21:30:20,03:18:42,night,99.9,28.1
02-10-13,21:31:20,03:19:41,night,99.9,28.1
02-10-13,21:32:21,03:20:42,night,99.9,28.1
02-10-13,21:33:22,03:21:43,night,99.9,28
02-10-13,21:34:22,03:22:43,night,99.9,28.1
02-10-13,21:35:23,03:23:44,night,99.9,27.9
02-10-13,21:36:23,03:24:44,night,99.9,27.9
02-10-13,21:37:24,03:25:45,night,99.9,27.9
02-10-13,21:38:24,03:26:45,night,99.9,27.9
02-10-13,21:39:25,03:27:46,night,99.9,28
02-10-13,21:40:25,03:28:46,night,99.9,27.9
02-10-13,21:41:26,03:29:47,night,99.9,28
02-10-13,21:42:26,03:30:46,night,99.9,28
02-10-13,21:43:27,03:31:47,night,99.9,28
02-10-13,21:44:28,03:32:48,night,99.9,28
02-10-13,21:45:28,03:33:48,night,99.9,28.1
02-10-13,21:46:29,03:34:49,night,99.9,28.1
02-10-13,21:47:29,03:35:49,night,99.9,28.1
02-10-13,21:48:30,03:36:50,night,99.9,28
02-10-13,21:49:30,03:37:50,night,99.9,28
02-10-13,21:50:31,03:38:51,night,99.9,28
02-10-13,21:51:31,03:39:51,night,99.9,28
02-10-13,21:52:32,03:40:52,night,99.9,28
02-10-13,21:53:32,03:41:51,night,99.9,28.1
02-10-13,21:54:33,03:42:52,night,99.9,28
02-10-13,21:55:34,03:43:53,night,99.9,28.1
02-10-13,21:56:34,03:44:53,night,99.9,28
02-10-13,21:57:35,03:45:54,night,99.9,28
02-10-13,21:58:35,03:46:54,night,99.9,27.9
02-10-13,21:59:36,03:47:55,night,99.9,27.8
02-10-13,22:00:36,03:48:55,night,99.9,27.9
02-10-13,22:01:37,03:49:56,night,99.9,27.8
02-10-13,22:02:37,03:50:56,night,99.9,27.8
02-10-13,22:03:38,03:51:57,night,99.9,27.9
02-10-13,22:04:38,03:52:57,night,99.9,28
02-10-13,22:05:39,03:53:57,night,99.9,28
02-10-13,22:06:40,03:54:58,night,99.9,28.1
02-10-13,22:07:40,03:55:58,night,99.9,28.2
02-10-13,22:08:41,03:56:59,night,99.9,28.2
02-10-13,22:09:41,03:57:59,night,99.9,28.3
02-10-13,22:10:42,03:59:00,night,99.9,28.3
02-10-13,22:11:42,04:00:00,night,99.9,28.3
02-10-13,22:12:43,04:01:01,night,99.9,28.4
02-10-13,22:13:43,04:02:01,night,99.9,28.3
02-10-13,22:14:44,04:03:02,night,99.9,28.3
02-10-13,22:15:44,04:04:02,night,99.9,28.3
02-10-13,22:16:45,04:05:02,night,99.9,28.3
02-10-13,22:17:46,04:06:03,night,99.9,28.3
02-10-13,22:18:46,04:07:03,night,99.8,28.4
02-10-13,22:19:47,04:08:04,night,97.7,28.6
02-10-13,22:20:47,04:09:04,night,97.2,28.4
02-10-13,22:21:48,04:10:05,night,99.9,28.4
02-10-13,22:22:48,04:11:05,night,99.9,28.4
02-10-13,22:23:49,04:12:06,night,99.6,28.4
02-10-13,22:24:49,04:13:06,night,97.2,28.3
02-10-13,22:25:50,04:14:07,night,99.9,28.4
02-10-13,22:26:50,04:15:07,night,99.9,28.3
02-10-13,22:27:51,04:16:07,night,99.4,28.3
02-10-13,22:28:52,04:17:08,night,96.1,28.4
02-10-13,22:29:52,04:18:08,night,96.6,28.4
02-10-13,22:30:53,04:19:09,night,97.5,28.4
02-10-13,22:31:53,04:20:09,night,99.8,28.4
02-10-13,22:32:54,04:21:10,night,97.8,28.3
02-10-13,22:33:54,04:22:10,night,97.8,28.3
02-10-13,22:34:55,04:23:11,night,99.9,28.3
02-10-13,22:35:55,04:24:11,night,95.9,28.3
02-10-13,22:36:56,04:25:12,night,96.6,28.3
02-10-13,22:37:57,04:26:13,night,98.3,28.4
02-10-13,22:38:57,04:27:12,night,98.7,28.4
02-10-13,22:39:58,04:28:13,night,99.9,28.3
02-10-13,22:40:58,04:29:13,night,96.3,28.3
02-10-13,22:41:59,04:30:14,night,98.4,28.3
02-10-13,22:42:59,04:31:14,night,99.9,28.3
02-10-13,22:44:00,04:32:15,night,99.9,28.3
02-10-13,22:45:00,04:33:15,night,98.7,28.3
02-10-13,22:46:01,04:34:16,night,99.2,28.2
02-10-13,22:47:01,04:35:16,night,97,28.3
02-10-13,22:48:02,04:36:17,night,97.3,28.3
02-10-13,22:49:03,04:37:18,night,99.9,28.3
02-10-13,22:50:03,04:38:17,night,99.9,28.2
02-10-13,22:51:04,04:39:18,night,98.6,28.2
02-10-13,22:52:04,04:40:18,night,99.9,28.2
02-10-13,22:53:05,04:41:19,night,98,28.1
02-10-13,22:54:05,04:42:19,night,98.9,28.1
02-10-13,22:55:06,04:43:20,night,99.3,28
02-10-13,22:56:06,04:44:20,night,96.7,28.1
02-10-13,22:57:07,04:45:21,night,98.8,28.2
02-10-13,22:58:07,04:46:21,night,97.3,28.2
02-10-13,22:59:08,04:47:22,night,99.8,28.2
02-10-13,23:00:09,04:48:23,night,99.9,28.2
02-10-13,23:01:09,04:49:23,night,99.1,28.2
02-10-13,23:02:10,04:50:23,night,98.2,28.1
02-10-13,23:03:10,04:51:23,night,94.9,28.2
02-10-13,23:04:11,04:52:24,night,98.2,28.3
02-10-13,23:05:11,04:53:24,night,99.7,28.3
02-10-13,23:06:12,04:54:25,night,99.9,28.3
02-10-13,23:07:12,04:55:25,night,94.2,28.3
02-10-13,23:08:13,04:56:26,night,95.4,28.3
02-10-13,23:09:13,04:57:26,night,99.9,28.3
02-10-13,23:10:14,04:58:27,night,99.9,28.3
02-10-13,23:11:15,04:59:28,night,99.9,28.2
02-10-13,23:12:15,05:00:28,night,99.9,28.2
02-10-13,23:13:16,05:01:28,night,99.9,28.1
02-10-13,23:14:16,05:02:28,night,99.9,28.1
02-10-13,23:15:17,05:03:29,night,99.9,28.1
02-10-13,23:16:17,05:04:29,night,99.9,28.1
02-10-13,23:17:18,05:05:30,night,99.9,28.1
02-10-13,23:18:18,05:06:30,night,99.9,28
02-10-13,23:19:19,05:07:31,night,99.9,28
02-10-13,23:20:19,05:08:31,night,99.9,28.1
02-10-13,23:21:20,05:09:32,night,99.9,28
02-10-13,23:22:21,05:10:33,night,99.9,28.1
02-10-13,23:23:21,05:11:33,night,97.8,28.2
02-10-13,23:24:22,05:12:33,night,99.9,28.2
02-10-13,23:25:22,05:13:33,night,99.9,28.2
02-10-13,23:26:23,05:14:34,night,99.9,28.1
02-10-13,23:27:23,05:15:34,night,99.9,28
02-10-13,23:28:24,05:16:35,night,99.9,28
02-10-13,23:29:24,05:17:35,night,99.9,28
02-10-13,23:30:25,05:18:36,night,99.9,28
02-10-13,23:31:26,05:19:37,night,99.9,28
02-10-13,23:32:26,05:20:37,night,99.9,28
02-10-13,23:33:27,05:21:38,night,99.9,28.1
02-10-13,23:34:27,05:22:38,night,99.9,28
02-10-13,23:35:28,05:23:38,night,99.9,27.9
02-10-13,23:36:28,05:24:38,night,99.9,27.9
02-10-13,23:37:29,05:25:39,night,99.9,27.9
02-10-13,23:38:29,05:26:39,night,99.9,27.9
02-10-13,23:39:30,05:27:40,night,99.9,27.9
02-10-13,23:40:30,05:28:40,night,99.9,27.9
02-10-13,23:41:31,05:29:41,night,99.9,27.9
02-10-13,23:42:32,05:30:42,night,99.9,28
02-10-13,23:43:32,05:31:42,night,99.9,27.9
02-10-13,23:44:33,05:32:43,night,99.9,27.9
02-10-13,23:45:33,05:33:43,night,99.9,27.9
02-10-13,23:46:34,05:34:43,night,99.9,27.8
02-10-13,23:47:34,05:35:43,night,99.9,27.8
02-10-13,23:48:35,05:36:44,night,99.9,27.9
02-10-13,23:49:35,05:37:44,night,99.9,27.8
02-10-13,23:50:36,05:38:45,night,99.9,27.8
02-10-13,23:51:36,05:39:45,night,99.9,27.8
02-10-13,23:52:37,05:40:46,night,99.9,27.7
02-10-13,23:53:38,05:41:47,night,99.9,27.7
02-10-13,23:54:38,05:42:47,night,99.9,27.7
02-10-13,23:55:39,05:43:48,night,99.9,27.7
02-10-13,23:56:39,05:44:48,night,99.9,27.6
02-10-13,23:57:40,05:45:49,night,99.9,27.6
02-10-13,23:58:40,05:46:48,night,99.9,27.6
02-10-13,23:59:41,05:47:49,night,99.9,27.6
03-10-13,00:00:41,05:48:49,night,99.9,27.6
03-10-13,00:01:42,05:49:50,night,99.9,27.5
03-10-13,00:02:42,05:50:50,night,99.9,27.6
03-10-13,00:03:43,05:51:51,night,99.9,27.5
03-10-13,00:04:44,05:52:52,night,99.9,27.5
03-10-13,00:05:44,05:53:52,night,99.9,27.5
03-10-13,00:06:45,05:54:53,night,99.9,27.5
03-10-13,00:07:45,05:55:53,night,99.9,27.5
03-10-13,00:08:46,05:56:54,night,99.9,27.5
03-10-13,00:09:46,05:57:53,night,99.9,27.5
03-10-13,00:10:47,05:58:54,night,99.9,27.5
03-10-13,00:11:47,05:59:54,night,99.9,27.5
03-10-13,00:12:48,06:00:55,night,99.9,27.4
03-10-13,00:13:49,06:01:56,night,99.9,27.4
03-10-13,00:14:49,06:02:56,night,99.9,27.4
03-10-13,00:15:50,06:03:57,night,99.9,27.4
03-10-13,00:16:50,06:04:57,night,99.9,27.5
03-10-13,00:17:51,06:05:58,night,99.9,27.5
03-10-13,00:18:51,06:06:58,night,99.9,27.4
03-10-13,00:19:52,06:07:59,night,99.9,27.4
03-10-13,00:20:52,06:08:58,night,99.9,27.4
03-10-13,00:21:53,06:09:59,night,99.9,27.4
03-10-13,00:22:53,06:10:59,night,99.9,27.4
03-10-13,00:23:54,06:12:00,night,99.9,27.5
03-10-13,00:24:55,06:13:01,night,99.9,27.5
03-10-13,00:25:55,06:14:01,night,99.9,27.5
03-10-13,00:26:56,06:15:02,night,99.9,27.4
03-10-13,00:27:56,06:16:02,night,99.9,27.4
03-10-13,00:28:57,06:17:03,night,99.9,27.4
03-10-13,00:29:57,06:18:03,night,99.9,27.4
03-10-13,00:31:58,06:20:03,night,99.9,27.4
03-10-13,00:32:59,06:21:04,night,99.9,27.4
03-10-13,00:33:59,06:22:04,night,99.9,27.5
03-10-13,00:35:00,06:23:05,night,99.9,27.5
03-10-13,00:36:01,06:24:06,night,99.9,27.5
03-10-13,00:37:01,06:25:06,night,99.9,27.5
03-10-13,00:38:02,06:26:07,night,99.9,27.5
03-10-13,00:39:02,06:27:07,night,99.9,27.5
03-10-13,00:40:03,06:28:08,night,99.9,27.5
03-10-13,00:41:03,06:29:08,night,99.9,27.4
03-10-13,00:42:04,06:30:09,night,99.9,27.4
03-10-13,00:43:04,06:31:08,night,99.9,27.4
03-10-13,00:44:05,06:32:09,night,99.9,27.4
03-10-13,00:45:05,06:33:09,night,99.9,27.4
03-10-13,00:46:06,06:34:10,night,99.9,27.4
03-10-13,00:47:07,06:35:11,night,99.9,27.4
03-10-13,00:48:07,06:36:11,night,99.9,27.5
03-10-13,00:49:08,06:37:12,night,99.9,27.4
03-10-13,00:50:08,06:38:12,night,99.9,27.4
03-10-13,00:51:09,06:39:13,night,99.9,27.5
03-10-13,00:52:09,06:40:13,night,99.9,27.5
03-10-13,00:53:10,06:41:14,night,99.9,27.5
03-10-13,00:54:10,06:42:14,night,99.9,27.4
03-10-13,00:55:11,06:43:14,night,99.9,27.4
03-10-13,00:56:11,06:44:14,night,99.9,27.4
03-10-13,00:57:12,06:45:15,night,99.9,27.4
03-10-13,00:58:13,06:46:16,night,99.9,27.4
03-10-13,00:59:13,06:47:16,night,99.9,27.4
03-10-13,01:00:14,06:48:17,night,99.9,27.4
03-10-13,01:01:14,06:49:17,night,99.9,27.4
03-10-13,01:02:15,06:50:18,night,99.9,27.4
03-10-13,01:03:15,06:51:18,night,99.9,27.4
03-10-13,01:04:16,06:52:19,night,99.9,27.3
03-10-13,01:05:16,06:53:19,night,99.9,27.3
03-10-13,01:06:17,06:54:19,night,99.9,27.3
03-10-13,01:07:17,06:55:19,night,99.9,27.3
03-10-13,01:08:18,06:56:20,night,99.9,27.2
03-10-13,01:09:19,06:57:21,night,99.9,27.2
03-10-13,01:10:19,06:58:21,night,99.9,27.2
03-10-13,01:11:20,06:59:22,night,99.9,27.2
03-10-13,01:12:20,07:00:22,night,99.9,27.2
03-10-13,01:13:21,07:01:23,night,99.9,27.2
03-10-13,01:14:21,07:02:23,night,99.9,27.2
03-10-13,01:15:22,07:03:24,night,99.9,27.1
03-10-13,01:16:22,07:04:24,night,99.9,27.2
03-10-13,01:17:23,07:05:24,night,99.9,27.2
03-10-13,01:18:24,07:06:25,night,99.9,27.2
03-10-13,01:19:24,07:07:25,night,99.9,27.2
03-10-13,01:20:25,07:08:26,night,99.9,27.2
03-10-13,01:21:25,07:09:26,night,99.9,27.2
03-10-13,01:22:26,07:10:27,night,99.9,27.2
03-10-13,01:23:26,07:11:27,night,99.9,27.2
03-10-13,01:24:27,07:12:28,night,99.9,27.2
03-10-13,01:25:27,07:13:28,night,99.9,27.2
03-10-13,01:26:28,07:14:29,night,99.9,27.2
03-10-13,01:27:28,07:15:29,night,99.9,27.2
03-10-13,01:28:29,07:16:29,night,99.9,27.2
03-10-13,01:29:30,07:17:30,night,99.9,27.2
03-10-13,01:30:30,07:18:30,night,99.9,27.3
03-10-13,01:31:31,07:19:31,night,99.9,27.3
03-10-13,01:32:31,07:20:31,night,99.9,27.3
03-10-13,01:33:32,07:21:32,night,99.9,27.3
03-10-13,01:34:32,07:22:32,night,99.9,27.3
03-10-13,01:35:33,07:23:33,night,99.9,27.3
03-10-13,01:36:33,07:24:33,night,99.9,27.3
03-10-13,01:37:34,07:25:34,night,99.9,27.2
03-10-13,01:38:34,07:26:34,night,99.9,27.3
03-10-13,01:39:35,07:27:34,night,99.9,27.3
03-10-13,01:40:36,07:28:35,night,99.9,27.3
03-10-13,01:41:36,07:29:35,night,99.9,27.2
03-10-13,01:42:37,07:30:36,night,99.9,27.2
03-10-13,01:43:37,07:31:36,night,99.9,27.2
03-10-13,01:44:38,07:32:37,night,99.9,27.1
03-10-13,01:45:38,07:33:37,night,99.9,27.2
03-10-13,01:46:39,07:34:38,night,99.9,27.2
03-10-13,01:47:39,07:35:38,night,99.9,27.1
03-10-13,01:48:40,07:36:39,night,99.9,27.1
03-10-13,01:49:40,07:37:39,night,99.9,27.1
03-10-13,01:50:41,07:38:39,night,99.9,27.1
03-10-13,01:51:42,07:39:40,night,99.9,27.1
03-10-13,01:52:42,07:40:40,night,99.9,27.1
03-10-13,01:53:43,07:41:41,night,99.9,27.1
03-10-13,01:54:43,07:42:41,night,99.9,27.1
03-10-13,01:55:44,07:43:42,night,99.9,27
03-10-13,01:56:44,07:44:42,night,99.9,27
03-10-13,01:57:45,07:45:43,night,99.9,26.9
03-10-13,01:58:45,07:46:43,night,99.9,26.9
03-10-13,01:59:46,07:47:44,night,99.9,26.9
03-10-13,02:00:46,07:48:44,night,99.9,27
03-10-13,02:01:47,07:49:45,night,99.9,26.9
03-10-13,02:02:48,07:50:45,night,99.9,26.9
03-10-13,02:03:48,07:51:45,night,99.9,26.9
03-10-13,02:04:49,07:52:46,night,99.9,26.9
03-10-13,02:05:49,07:53:46,night,99.9,26.9
03-10-13,02:06:50,07:54:47,night,99.9,27
03-10-13,02:07:50,07:55:47,night,99.9,27
03-10-13,02:09:51,07:57:48,night,99.9,27
03-10-13,02:10:52,07:58:49,night,99.9,27
03-10-13,02:11:53,07:59:50,night,99.9,26.9
03-10-13,02:12:53,08:00:50,night,99.9,26.9
03-10-13,02:13:54,08:01:50,night,99.9,26.9
03-10-13,02:14:54,08:02:50,night,99.9,26.9
03-10-13,02:15:55,08:03:51,night,99.9,26.8
03-10-13,02:16:55,08:04:51,night,99.9,26.9
03-10-13,02:17:56,08:05:52,night,99.9,26.8
03-10-13,02:18:56,08:06:52,night,99.9,26.8
03-10-13,02:19:57,08:07:53,night,99.9,26.8
03-10-13,02:20:57,08:08:53,night,99.9,26.7
03-10-13,02:21:58,08:09:54,night,99.9,26.7
03-10-13,02:22:59,08:10:55,night,99.9,26.7
03-10-13,02:23:59,08:11:55,night,99.9,26.7
03-10-13,02:25:00,08:12:55,night,99.9,26.7
03-10-13,02:26:00,08:13:55,night,99.9,26.7
03-10-13,02:27:01,08:14:56,night,99.9,26.7
03-10-13,02:28:01,08:15:56,night,99.9,26.7
03-10-13,02:29:02,08:16:57,night,99.9,26.6
03-10-13,02:30:02,08:17:57,night,99.9,26.7
03-10-13,02:31:03,08:18:58,night,99.9,26.7
03-10-13,02:32:03,08:19:58,night,99.9,26.7
03-10-13,02:33:04,08:20:59,night,99.9,26.7
03-10-13,02:34:05,08:22:00,night,99.9,26.7
03-10-13,02:35:05,08:23:00,night,99.9,26.7
03-10-13,02:36:06,08:24:00,night,99.9,26.7
03-10-13,02:37:06,08:25:00,night,99.9,26.7
03-10-13,02:38:07,08:26:01,night,99.9,26.6
03-10-13,02:39:07,08:27:01,night,99.9,26.6
03-10-13,02:40:08,08:28:02,night,99.9,26.6
03-10-13,02:41:08,08:29:02,night,99.9,26.5
03-10-13,02:42:09,08:30:03,night,99.9,26.5
03-10-13,02:43:09,08:31:03,night,99.9,26.5
03-10-13,02:44:10,08:32:04,night,99.9,26.6
03-10-13,02:45:11,08:33:05,night,99.9,26.6
03-10-13,02:46:11,08:34:05,night,99.9,26.6
03-10-13,02:47:12,08:35:05,night,99.9,26.6
03-10-13,02:48:12,08:36:05,night,99.9,26.6
03-10-13,02:49:13,08:37:06,night,99.9,26.6
03-10-13,02:50:13,08:38:06,night,99.9,26.6
03-10-13,02:51:14,08:39:07,night,99.9,26.6
03-10-13,02:52:14,08:40:07,night,99.9,26.6
03-10-13,02:53:15,08:41:08,night,99.9,26.6
03-10-13,02:54:15,08:42:08,night,99.9,26.6
03-10-13,02:55:16,08:43:09,night,99.9,26.5
03-10-13,02:56:17,08:44:10,night,99.9,26.5
03-10-13,02:57:17,08:45:10,night,99.9,26.5
03-10-13,02:58:18,08:46:11,night,99.9,26.5
03-10-13,02:59:18,08:47:10,night,99.9,26.5
03-10-13,03:00:19,08:48:11,night,99.9,26.6
03-10-13,03:01:19,08:49:11,night,99.9,26.5
03-10-13,03:02:20,08:50:12,night,99.9,26.6
03-10-13,03:03:20,08:51:12,night,99.9,26.6
03-10-13,03:04:21,08:52:13,night,99.9,26.6
03-10-13,03:05:22,08:53:14,night,99.9,26.6
03-10-13,03:06:22,08:54:14,night,99.9,26.6
03-10-13,03:07:23,08:55:15,night,99.9,26.6
03-10-13,03:08:23,08:56:15,night,99.9,26.6
03-10-13,03:09:24,08:57:16,night,99.9,26.5
03-10-13,03:10:24,08:58:15,night,99.9,26.5
03-10-13,03:11:25,08:59:16,night,99.9,26.5
03-10-13,03:12:25,09:00:16,night,99.9,26.5
03-10-13,03:13:26,09:01:17,night,99.9,26.4
03-10-13,03:14:26,09:02:17,night,99.9,26.5
03-10-13,03:15:27,09:03:18,night,99.9,26.4
03-10-13,03:16:28,09:04:19,night,99.9,26.4
03-10-13,03:17:28,09:05:19,night,99.9,26.4
03-10-13,03:18:29,09:06:20,night,99.9,26.4
03-10-13,03:19:29,09:07:20,night,99.9,26.4
03-10-13,03:20:30,09:08:21,night,99.9,26.4
03-10-13,03:21:30,09:09:20,night,99.9,26.4
03-10-13,03:22:31,09:10:21,night,99.9,26.4
03-10-13,03:23:31,09:11:21,night,99.9,26.4
03-10-13,03:24:32,09:12:22,night,99.9,26.4
03-10-13,03:25:32,09:13:22,night,99.9,26.4
03-10-13,03:26:33,09:14:23,night,99.9,26.4
03-10-13,03:27:34,09:15:24,night,99.9,26.4
03-10-13,03:28:34,09:16:24,night,99.9,26.4
03-10-13,03:29:35,09:17:25,night,99.9,26.4
03-10-13,03:30:35,09:18:25,night,99.9,26.5
03-10-13,03:31:36,09:19:26,night,99.9,26.5
03-10-13,03:32:36,09:20:25,night,99.9,26.5
03-10-13,03:33:37,09:21:26,night,99.9,26.5
03-10-13,03:34:37,09:22:26,night,99.9,26.6
03-10-13,03:35:38,09:23:27,night,99.9,26.5
03-10-13,03:36:38,09:24:27,night,99.9,26.6
03-10-13,03:37:39,09:25:28,night,99.9,26.6
03-10-13,03:38:40,09:26:29,night,99.9,26.5
03-10-13,03:39:40,09:27:29,night,99.9,26.4
03-10-13,03:40:41,09:28:30,night,99.9,26.4
03-10-13,03:41:41,09:29:30,night,99.9,26.3
03-10-13,03:42:42,09:30:31,night,99.9,26.3
03-10-13,03:43:42,09:31:30,night,99.9,26.3
03-10-13,03:44:43,09:32:31,night,99.9,26.3
03-10-13,03:45:43,09:33:31,night,99.9,26.3
03-10-13,03:46:44,09:34:32,night,99.9,26.3
03-10-13,03:47:44,09:35:32,night,99.9,26.3
03-10-13,03:48:45,09:36:33,night,99.9,26.3
03-10-13,03:49:46,09:37:34,night,99.9,26.3
03-10-13,03:50:46,09:38:34,night,99.9,26.3
03-10-13,03:51:47,09:39:35,night,99.9,26.4
03-10-13,03:52:47,09:40:35,night,99.9,26.3
03-10-13,03:53:48,09:41:36,night,99.9,26.3
03-10-13,03:54:48,09:42:36,night,99.9,26.3
03-10-13,03:55:49,09:43:36,night,99.9,26.3
03-10-13,03:56:49,09:44:36,night,99.9,26.3
03-10-13,03:57:50,09:45:37,night,99.9,26.3
03-10-13,03:58:50,09:46:37,night,99.9,26.3
03-10-13,03:59:51,09:47:38,night,99.9,26.3
03-10-13,04:00:52,09:48:39,night,99.9,26.3
03-10-13,04:01:52,09:49:39,night,99.9,26.2
03-10-13,04:02:53,09:50:40,night,99.9,26.3
03-10-13,04:03:53,09:51:40,night,99.9,26.2
03-10-13,04:04:54,09:52:41,night,99.9,26.3
03-10-13,04:06:55,09:54:41,night,99.9,26.3
03-10-13,04:07:55,09:55:41,night,99.9,26.3
03-10-13,04:08:56,09:56:42,night,99.9,26.3
03-10-13,04:09:57,09:57:43,night,99.9,26.3
03-10-13,04:10:57,09:58:43,night,99.9,26.3
03-10-13,04:11:58,09:59:44,night,99.9,26.2
03-10-13,04:12:58,10:00:44,night,99.9,26.2
03-10-13,04:13:59,10:01:45,night,99.9,26.2
03-10-13,04:14:59,10:02:45,night,99.9,26.2
03-10-13,04:16:00,10:03:46,night,99.9,26.2
03-10-13,04:17:00,10:04:46,night,99.9,26.2
03-10-13,04:18:01,10:05:46,night,99.9,26.2
03-10-13,04:19:01,10:06:46,night,99.9,26.1
03-10-13,04:20:02,10:07:47,night,99.9,26.1
03-10-13,04:21:03,10:08:48,night,99.9,26.1
03-10-13,04:22:03,10:09:48,night,99.9,26.2
03-10-13,04:23:04,10:10:49,night,99.9,26.1
03-10-13,04:24:04,10:11:49,night,99.9,26
03-10-13,04:25:05,10:12:50,night,99.9,26.1
03-10-13,04:26:05,10:13:50,night,99.9,26.1
03-10-13,04:27:06,10:14:51,night,99.9,26.1
03-10-13,04:28:06,10:15:51,night,99.9,26.1
03-10-13,04:29:07,10:16:51,night,99.9,26.1
03-10-13,04:30:07,10:17:51,night,99.9,26.1
03-10-13,04:31:08,10:18:52,night,99.9,26.1
03-10-13,04:32:09,10:19:53,night,99.9,26.2
03-10-13,04:33:09,10:20:53,night,99.9,26.2
03-10-13,04:34:10,10:21:54,night,99.9,26.2
03-10-13,04:35:10,10:22:54,night,99.9,26.2
03-10-13,04:36:11,10:23:55,night,99.9,26.2
03-10-13,04:37:11,10:24:55,night,99.9,26.2
03-10-13,04:48:17,10:36:00,night,99.9,26.1
03-10-13,04:49:18,10:37:01,night,99.9,26.1
03-10-13,04:50:18,10:38:01,night,99.9,26.1
03-10-13,04:52:19,10:40:01,night,99.9,26.1
03-10-13,04:53:20,10:41:02,night,99.9,26.1
03-10-13,04:54:20,10:42:02,night,99.9,26.1
03-10-13,04:55:21,10:43:03,night,99.9,26.1
03-10-13,04:56:22,10:44:04,night,99.9,26.1
